,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,song_popularity_2025,image_url_song,followers,popularity_artist_2025,image_url_artist
2560,Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,77,2018,dance,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,False,77,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,315633.0,62.0,https://i.scdn.co/image/ab6761610000e5eb71c0e657e2c507f83aeb1627
2561,XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO,77,2018,emo,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,121887,4,False,73,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,51763693.0,83.0,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4
2562,Playboi Carti,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,77,2018,hip-hop,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,153800,4,True,76,https://i.scdn.co/image/ab67616d0000b273a1e867d40e7bb29ced5c0194,15052969.0,86.0,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a
2563,Meek Mill,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,77,2018,hip-hop,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,4,True,74,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,8280422.0,72.0,https://i.scdn.co/image/ab6761610000e5ebc14756c27212bdea80f6cfac
2564,Mac Miller,Self Care,5bJ1DrEM4hNCafcDd1oxHx,77,2018,hip-hop,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4,True,74,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,12185343.0,81.0,https://i.scdn.co/image/ab6761610000e5ebed3b89aa602145fde71a163a
2565,Brent Faiyaz,Trust,0oufSLnKQDoBFX5mgkDCgR,77,2018,hip-hop,0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-05,0.117,0.465,92.009,158421,4,True,74,https://i.scdn.co/image/ab67616d0000b273bf3e522cd3fed64ae064095f,7913918.0,80.0,https://i.scdn.co/image/ab6761610000e5eb360bd1e440e247b4672b91ba
2566,Mac Miller,Small Worlds,4gT3mNJA8lnlkYFqGZ8IA2,77,2018,hip-hop,0.516,0.546,5,-9.105,1,0.249,0.814,4.5e-06,0.0995,0.515,78.267,271733,4,True,74,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,12185343.0,81.0,https://i.scdn.co/image/ab6761610000e5ebed3b89aa602145fde71a163a
2567,Drake,Nonstop,0TlLq3lA83rQOYtrqBqSct,77,2018,hip-hop,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,4,True,76,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,103219624.0,95.0,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
2568,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,77,2018,house,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4,False,81,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,41181077.0,90.0,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
2569,Vansire,From the Subway Train,0qOCy2LqvdkMora7eZsJhQ,77,2018,indie-pop,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,57370,4,False,65,https://i.scdn.co/image/ab67616d0000b273a788765bdda04106bd7b0d29,472791.0,59.0,https://i.scdn.co/image/ab6761610000e5ebf44b9228f7c27e00783d1c8d
2570,Beach Bunny,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,77,2018,indie-pop,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4,False,3,https://i.scdn.co/image/ab67616d0000b2730ec9ae111708f4b8be932d8b,1858430.0,65.0,https://i.scdn.co/image/ab6761610000e5ebc76f04ab8987c4fb298abb3c
2571,BTS,FAKE LOVE,6m1TWFMeon7ai9XLOzdbiR,77,2018,k-pop,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,242334,4,False,76,https://i.scdn.co/image/ab67616d0000b2738fbcf6544ff02a8959a81781,81240016.0,85.0,https://i.scdn.co/image/ab6761610000e5ebd642648235ebf3460d2d1f6a
2572,Khalid,Better,6zeeWid2sgw4lap2jV61PZ,77,2018,pop,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,False,70,https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c,16952598.0,82.0,https://i.scdn.co/image/ab6761610000e5eb8f77c3eddc1869e9542b04bc
2573,Joji,YEAH RIGHT,1VGzxJnVQND7Cg5H5wGj14,77,2018,pop,0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,174358,4,True,2,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,10662731.0,81.0,https://i.scdn.co/image/ab6761610000e5eb6e69601c22184c630a2d5e71
2574,Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,77,2018,pop,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4,True,74,https://i.scdn.co/image/ab67616d0000b27313480e8127119dcb882eb53d,4161850.0,75.0,https://i.scdn.co/image/ab6761610000e5eb5ce36b9598e49901d654947c
2575,Morat,Cuando Nadie Ve,71iAechwVKGu26pahzFL0k,77,2018,pop,0.806,0.778,1,-4.577,0,0.0616,0.133,0.0,0.218,0.84,95.993,219587,4,False,77,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,13920041.0,79.0,https://i.scdn.co/image/ab6761610000e5eb3d53e852b5c27d3bc5aa3439
2576,Luke Combs,She Got the Best of Me,698eQRku24PIYPQPHItKlA,76,2018,country,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,183160,4,False,77,https://i.scdn.co/image/ab67616d0000b273ccba76fad1c624c09e72bc78,13414530.0,83.0,https://i.scdn.co/image/ab6761610000e5eb584e28452f46640852c2aed4
2577,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,76,2018,dance,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4,False,79,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,107464304.0,91.0,https://i.scdn.co/image/ab6761610000e5eb6725802588d7dc1aba076ca5
2578,Ellie Goulding,Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,76,2018,dance,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4,False,74,https://i.scdn.co/image/ab67616d0000b2736cd9798b6ace10ff98d1abdd,13220491.0,78.0,https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a
2579,Jeremy Zucker,comethru,18uwL0vNUanqZH0ro2QcOP,76,2018,electro,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,181613,4,False,72,https://i.scdn.co/image/ab67616d0000b273cb16227d90152c2a5022bba1,2359638.0,65.0,https://i.scdn.co/image/ab6761610000e5eb1d3f755fce4073e3fbae9437
2580,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,76,2018,emo,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4,True,72,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,51763693.0,83.0,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4
2581,6ix9ine,MALA,4epHhc2lvhFYzMlKA23O3G,76,2018,emo,0.72,0.825,5,-3.627,0,0.0424,0.689,0.0,0.103,0.789,100.008,206550,4,True,1,https://i.scdn.co/image/ab67616d0000b273a44014b83e1dde7144786bb5,6949380.0,70.0,https://i.scdn.co/image/ab6761610000e5ebf2ce0f1899ab2bf14a4eb286
2582,Hal,L,5zsVcDTZEKISPTCLYiTdwb,76,2018,folk,0.656,0.364,2,-6.877,1,0.0325,0.834,7.67e-05,0.0982,0.487,152.959,220852,4,False,0,https://i.scdn.co/image/ab67616d0000b2731e90a1b57376ff13d022f0d8,0.0,0.0,
2583,Playboi Carti,R.I.P.,3L0IKstjUgDFVQAbQIRZRv,76,2018,hip-hop,0.725,0.725,8,-6.067,0,0.159,0.0119,0.0,0.086,0.515,140.003,192027,4,True,71,https://i.scdn.co/image/ab67616d0000b273a1e867d40e7bb29ced5c0194,15052969.0,86.0,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a
2584,Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,76,2018,hip-hop,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4,True,77,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,103219624.0,95.0,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
2585,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,76,2018,hip-hop,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158206,4,True,79,https://i.scdn.co/image/ab67616d0000b2731ae967e4a02c7a39eb3c189b,17349453.0,82.0,https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad
2586,Cosculluela,Madura,5n2XTRsYFlZwNBp06KAjDX,76,2018,hip-hop,0.794,0.546,11,-7.729,1,0.314,0.132,1.58e-06,0.139,0.759,175.96,190996,4,False,75,https://i.scdn.co/image/ab67616d0000b273d6c14e902a595c3d7465f16d,6921742.0,74.0,https://i.scdn.co/image/ab6761610000e5ebf023bccf9a510b84294b3956
2587,Duki,She Don't Give a Fo,03a359wbiUsjN9h6yzXvmS,76,2018,hip-hop,0.854,0.556,1,-4.49,1,0.14,0.345,0.0,0.165,0.342,119.938,209531,4,False,73,https://i.scdn.co/image/ab67616d0000b2733ba92b218fbc97d244235a21,13330285.0,80.0,https://i.scdn.co/image/ab6761610000e5eb0f682e8d99b232d621a25c3b
2588,Travis Scott,5% TINT,11kDth1aKUEUMq9r1pqyds,76,2018,house,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,196138,4,True,74,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,41181077.0,90.0,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
2589,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,76,2018,house,0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,198408,4,True,77,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,41181077.0,90.0,https://i.scdn.co/image/ab6761610000e5eb19c2790744c792d05570bb71
2590,Anuv Jain,Baarishein,5iCY0TXNImK4hyKfcplQsg,76,2018,indian,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310,4,False,0,https://i.scdn.co/image/ab67616d0000b27361694f071d402a10931d671e,8242950.0,74.0,https://i.scdn.co/image/ab6761610000e5eba837a6cb82dd949d5e1f9b53
2591,BTS,Euphoria,5YMXGBD6vcYP7IolemyLtK,76,2018,k-pop,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,228615,4,False,72,https://i.scdn.co/image/ab67616d0000b2733825e6d4d02e4b4c0cec7e1d,81240016.0,85.0,https://i.scdn.co/image/ab6761610000e5ebd642648235ebf3460d2d1f6a
2592,Kali Uchis,Dead To Me,6LOZws7T3jqZz78unPgFF9,76,2018,pop,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,199506,4,False,74,https://i.scdn.co/image/ab67616d0000b27390b4e1905b1fc48c537ec053,9490194.0,83.0,https://i.scdn.co/image/ab6761610000e5eb6a5bff9f9278d4eea13bb67e
2593,Summer Walker,Deep,3LfHBTYZBTqmz43tvVXJBd,76,2018,pop,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093,4,True,68,https://i.scdn.co/image/ab67616d0000b273fb023e6073e38a52082cc7b6,8024488.0,76.0,https://i.scdn.co/image/ab6761610000e5ebbfea105b86a4f661489ce099
2594,Morat,Besos En Guerra,1mlGScrDQqHqmhdIqE8MmA,76,2018,pop,0.69,0.973,2,-3.588,1,0.0492,0.126,0.0,0.101,0.772,143.957,231533,4,False,76,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,13920041.0,79.0,https://i.scdn.co/image/ab6761610000e5eb3d53e852b5c27d3bc5aa3439
2595,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,75,2018,dance,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,True,71,https://i.scdn.co/image/ab67616d0000b273e105c410a7b390c61a58cbf8,9301698.0,77.0,https://i.scdn.co/image/ab6761610000e5eb7e57e2ed9b787ba5773b7cb9
2596,Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,75,2018,dance,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,True,6,https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559,22403696.0,80.0,https://i.scdn.co/image/ab6761610000e5eb15136101a0f63f0b2800b9dc
2597,Alec Benjamin,Water Fountain,4IhKLu7Vk3j2TLmnFPl6To,75,2018,electro,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,4,False,71,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,5579983.0,72.0,https://i.scdn.co/image/ab6761610000e5eb5af962a543938243f083cbb9
2598,George Ezra,Shotgun,4ofwffwvvnbSkrMSCKQDaC,75,2018,folk,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,201287,4,False,74,https://i.scdn.co/image/ab67616d0000b273103045cd1c29dd16a469f808,4312273.0,69.0,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b
2599,Playboi Carti,Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,75,2018,hip-hop,0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,206333,4,True,74,https://i.scdn.co/image/ab67616d0000b273a1e867d40e7bb29ced5c0194,15052969.0,86.0,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a
2600,Kodak Black,ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z,75,2018,hip-hop,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4,True,77,https://i.scdn.co/image/ab67616d0000b273f9508eb3070b95ceeb82788b,12493425.0,80.0,https://i.scdn.co/image/ab6761610000e5eb98f80af7d47ac0d17d10d989
2601,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,75,2018,hip-hop,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4,True,71,https://i.scdn.co/image/ab67616d0000b273b64fc7036d0fccef26f9f7e8,5991813.0,76.0,https://i.scdn.co/image/ab6761610000e5ebb9b77f64bd278ffde2c94428
2602,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,75,2018,hip-hop,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,True,74,https://i.scdn.co/image/ab67616d0000b273a5779a2f04a513fac2fd1d15,5577609.0,67.0,https://i.scdn.co/image/ab6761610000e5eb4d986ea338198c8defe2d027
2603,Mitski,Nobody,2P5yIMu2DNeMXTyOANKS6k,75,2018,indie-pop,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,193429,4,False,74,https://i.scdn.co/image/ab67616d0000b273c428f67b4a9b7e1114dfc117,11052406.0,79.0,https://i.scdn.co/image/ab6761610000e5eb4bdb3888818637acb71c4a13
2604,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,75,2018,indie-pop,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520,3,False,76,https://i.scdn.co/image/ab67616d0000b273fe3a12c23f04549cef0fbe84,2178248.0,67.0,https://i.scdn.co/image/ab6761610000e5eb279e4480311a68403f80d698
2605,TWICE,What is Love,3zhbXKFjUDw40pTYyCgt1Y,75,2018,k-pop,0.574,0.909,8,-1.573,1,0.0658,0.0987,0.0,0.264,0.569,169.966,208240,4,False,77,https://i.scdn.co/image/ab67616d0000b27340d7efd2594a2b6bda60ea18,23378174.0,83.0,https://i.scdn.co/image/ab6761610000e5eb3d8820046fd455b38d644864
2606,Aaryan Shah,Renegade,3yWF3DqFBNLvf7s4C7mKUm,75,2018,soul,0.551,0.561,9,-10.408,0,0.0559,0.509,0.367,0.369,0.207,103.118,222576,4,True,2,https://i.scdn.co/image/ab67616d0000b27364f702800c49b5979852afda,343304.0,59.0,https://i.scdn.co/image/ab6761610000e5eb758c2827e9bcd8268fd7d8b0
2607,Darci,On My Own,0F4FejjWi3bf5vGOkuQwPS,75,2018,soul,0.767,0.593,4,-5.901,1,0.0413,0.0324,4.5e-06,0.0878,0.579,130.007,171692,4,True,70,https://i.scdn.co/image/ab67616d0000b273d75523282bf3ba41ea85234f,285213.0,60.0,https://i.scdn.co/image/ab6761610000e5eb20c2518bdcdeb36f426e0566
2608,Everybody Loves an Outlaw,I See Red,5MAK1nd8R6PWnle1Q1WJvh,74,2018,blues,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,230613,3,False,76,https://i.scdn.co/image/ab67616d0000b2734616b06cfa2a597788e0ef28,130190.0,58.0,https://i.scdn.co/image/ab6761610000e5eb915fe4866567eff697e1becd
2609,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,74,2018,dance,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4,False,70,https://i.scdn.co/image/ab67616d0000b27330885dcb2b5f38512fbcbc59,53283948.0,81.0,https://i.scdn.co/image/ab6761610000e5eb815e520e3ce7fe210046ba66
2610,Calvin Harris,Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,74,2018,dance,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,False,70,https://i.scdn.co/image/ab67616d0000b273ccdcbd450e42fc7b27a82a1f,23082764.0,84.0,https://i.scdn.co/image/ab6761610000e5eb1e4bcd2bef1896648762dd6b
2611,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,74,2018,electro,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,4,False,75,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,5579983.0,72.0,https://i.scdn.co/image/ab6761610000e5eb5af962a543938243f083cbb9
2612,Amigdala,Kukira Kau Rumah,1xdp8tXLTGbPeUSEODP9N7,74,2018,folk,0.643,0.275,0,-15.462,1,0.0315,0.939,0.454,0.115,0.603,90.022,206712,4,False,70,https://i.scdn.co/image/ab67616d0000b2731f0212804c2a4c11810ac568,413712.0,55.0,https://i.scdn.co/image/ab67616d0000b273c2a6f96ecb2a8809d2ee0e87
2613,Migos,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,74,2018,hip-hop,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4,True,73,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,14645725.0,74.0,https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34
2614,Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,74,2018,hip-hop,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4,True,74,https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4,21680878.0,85.0,https://i.scdn.co/image/ab6761610000e5eb514da623c55dc9d2155705dd
2615,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,74,2018,hip-hop,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4,True,71,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,14645725.0,74.0,https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34
2616,Drake,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,74,2018,hip-hop,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4,True,73,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,103219624.0,95.0,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9
2617,Mitski,Me and My Husband,3pANfZVFdtuVnJsE6xa5Ox,74,2018,indie-pop,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,137142,4,False,71,https://i.scdn.co/image/ab67616d0000b273c428f67b4a9b7e1114dfc117,11052406.0,79.0,https://i.scdn.co/image/ab6761610000e5eb4bdb3888818637acb71c4a13
2618,Lonely God,Marlboro Nights,755inykyaG4w22GWAsA3MX,74,2018,indie-pop,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,68523,4,False,68,https://i.scdn.co/image/ab67616d0000b27398392b90e6272a7c529eba12,137815.0,51.0,https://i.scdn.co/image/ab6761610000e5ebf938ecb6e234ff3339399cf9
2619,girl in red,i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7,74,2018,indie-pop,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,204991,4,True,74,https://i.scdn.co/image/ab67616d0000b273d3351174028ed4bb8ffe27d1,8779867.0,73.0,https://i.scdn.co/image/ab6761610000e5eb1b15c2ad299fdcf864a09742
2620,EXO,Love Shot,0yB4jrSwN0bFtFRDR5vyMj,74,2018,k-pop,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,200306,4,False,69,https://i.scdn.co/image/ab67616d0000b273f7da7c0f322b7a1c95190d92,10223715.0,67.0,https://i.scdn.co/image/ab6761610000e5ebaf3c4b988a6fef40843cdc83
2621,Dominic Fike,Babydoll,7yNf9YjeO5JXUE3JEBgnYc,74,2018,pop,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,97960,4,False,80,https://i.scdn.co/image/ab67616d0000b2737b1b6f41c1645af9757d5616,2225591.0,75.0,https://i.scdn.co/image/ab6761610000e5ebf2903326ec44d5ecb37dcad9
2622,Summer Walker,Karma,2Fyjjpg03fn7n5cj0Qm380,74,2018,pop,0.593,0.294,1,-10.072,0,0.0499,0.345,2.03e-05,0.287,0.152,113.847,188907,4,False,70,https://i.scdn.co/image/ab67616d0000b273fb023e6073e38a52082cc7b6,8024488.0,76.0,https://i.scdn.co/image/ab6761610000e5ebbfea105b86a4f661489ce099
2623,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF,74,2018,pop,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4,True,70,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,113169828.0,94.0,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
2624,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo,74,2018,pop,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4,False,69,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,113169828.0,94.0,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
2625,Ozuna,Solita,7rwX0O3RlxqqIjQM8evm5E,74,2018,pop,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038,311726,4,False,74,https://i.scdn.co/image/ab67616d0000b273bc739e4f39cb4d5c253fcb64,39398517.0,86.0,https://i.scdn.co/image/ab6761610000e5eb463e10d5f1a533ddd6eb9a04
2626,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),6mQLN3zRtAp6ovjusyYKrV,74,2018,pop,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,218293,4,False,79,https://i.scdn.co/image/ab67616d0000b273fdcd66dc526a25e1555ae81d,20867169.0,79.0,https://i.scdn.co/image/ab6761610000e5eb5a55e66595e80fb12dc5f5fa
2627,Ozuna,Vaina Loca,48zFZh27QU5qsrBjn4C2FA,74,2018,pop,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982,176133,4,False,76,https://i.scdn.co/image/ab67616d0000b27366ab16a0f75d517304f18efd,39398517.0,86.0,https://i.scdn.co/image/ab6761610000e5eb463e10d5f1a533ddd6eb9a04
2628,Piso 21,Te Vi,059bcIhyc2SBwm6sw2AZzd,74,2018,pop,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,False,78,https://i.scdn.co/image/ab67616d0000b273244a592f4a0fc01b2446e797,9636417.0,73.0,https://i.scdn.co/image/ab6761610000e5eb9b3298d4e296defddfe37503
2629,Sebastian Yatra,No Hay Nadie Más,3IPJg1sdqLj12kFIndaonN,74,2018,pop,0.695,0.379,6,-9.096,1,0.0339,0.861,0.0,0.106,0.808,105.108,199733,4,False,73,https://i.scdn.co/image/ab67616d0000b273a04e5df68ea4c891a4252c7e,24351308.0,77.0,https://i.scdn.co/image/ab6761610000e5ebac1d47a290d9c451e4ba3b06
2630,Kina,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,74,2018,sad,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4,False,71,https://i.scdn.co/image/ab67616d0000b27313584782bb6d165483d296ed,899038.0,61.0,https://i.scdn.co/image/ab6761610000e5eb258397c8073298023c532668
2631,The 1975,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,73,2018,alt-rock,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336,4,False,73,https://i.scdn.co/image/ab67616d0000b2736c582022e90b11f0da287a9a,7967804.0,76.0,https://i.scdn.co/image/ab6761610000e5eb0c6e752cbb1e6d1416970f5a
2632,Morgan Wallen,The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,73,2018,country,0.604,0.879,4,-3.388,1,0.0322,0.0468,0.0,0.0909,0.757,137.983,208280,4,False,3,https://i.scdn.co/image/ab67616d0000b273963d3c4c660cd5e16f5c8faf,14033969.0,88.0,https://i.scdn.co/image/ab6761610000e5eb4245b1652fcc23f2b76ccd07
